CaseId,ActivityName,ActivityTime,EmployeeID,Department,Location,JobLevel,EmploymentType,HiringManager,RecruitmentSource,CurrentSalary,PerformanceRating,TenureYears,PerformedBy,SystemUsed,HireDate
HR2023_E111292,Job Posted,2023-10-09T10:36:27.613Z,E111292,Marketing,New York,9,Part-time,M727516,Agency,100864,,0,XYZ,XYZ_HRIS,
HR2023_E111292,Application Received,2023-10-18T10:00:00.000Z,E111292,Marketing,New York,9,Part-time,M727516,Agency,100864,,0,XYZ,XYZ_HRIS,
HR2023_E111292,Application Rejected,2023-10-19T14:00:00.000Z,E111292,Marketing,New York,9,Part-time,M727516,Agency,100864,,0,XYZ,XYZ_HRIS,
HR2023_E111643,Job Posted,2023-09-20T10:36:27.613Z,E111643,HR,London,10,Contract,M858570,Referral,163052,,0,XYZ,XYZ_HRIS,
HR2023_E111643,Application Received,2023-09-27T11:00:00.000Z,E111643,HR,London,10,Contract,M858570,Referral,163052,,0,XYZ,XYZ_HRIS,
HR2023_E111643,Application Rejected,2023-09-29T14:00:00.000Z,E111643,HR,London,10,Contract,M858570,Referral,163052,,0,XYZ,XYZ_HRIS,
HR2023_E112134,Job Posted,2023-09-09T10:36:27.613Z,E112134,Sales,Singapore,3,Part-time,M513495,External,164806,,0,XYZ,XYZ_HRIS,
HR2023_E112134,Application Received,2023-10-04T09:00:00.000Z,E112134,Sales,Singapore,3,Part-time,M513495,External,164806,,0,XYZ,XYZ_HRIS,
HR2023_E112134,Interview Completed,2023-10-12T09:00:00.000Z,E112134,Sales,Singapore,3,Part-time,M513495,External,164806,,0,Joint,XYZ_HRIS,
HR2023_E112134,Interview Failed,2023-10-13T16:00:00.000Z,E112134,Sales,Singapore,3,Part-time,M513495,External,164806,,0,Joint,XYZ_HRIS,
HR2023_E112426,Job Posted,2023-07-17T10:36:27.613Z,E112426,Sales,Berlin,5,Contract,M626611,Agency,86993,,0,XYZ,XYZ_HRIS,
HR2023_E112426,Application Received,2023-07-28T17:00:00.000Z,E112426,Sales,Berlin,5,Contract,M626611,Agency,86993,,0,XYZ,XYZ_HRIS,
HR2023_E112426,Application Rejected,2023-08-02T13:00:00.000Z,E112426,Sales,Berlin,5,Contract,M626611,Agency,86993,,0,XYZ,XYZ_HRIS,
HR2023_E112572,Job Posted,2023-08-17T10:36:27.613Z,E112572,Engineering,London,1,Full-time,M103149,Internal,167609,,0,XYZ,XYZ_HRIS,
HR2023_E112572,Application Received,2023-09-14T14:00:00.000Z,E112572,Engineering,London,1,Full-time,M103149,Internal,167609,,0,XYZ,XYZ_HRIS,
HR2023_E112572,Application Rejected,2023-09-18T17:00:00.000Z,E112572,Engineering,London,1,Full-time,M103149,Internal,167609,,0,XYZ,XYZ_HRIS,
HR2023_E112605,Job Posted,2023-07-10T10:36:27.613Z,E112605,Finance,Sydney,10,Contract,M641578,External,137956,3,0,XYZ,XYZ_HRIS,2023-09-22
HR2023_E112605,Application Received,2023-08-03T13:00:00.000Z,E112605,Finance,Sydney,10,Contract,M641578,External,137956,3,0,XYZ,XYZ_HRIS,2023-09-22
HR2023_E112605,Interview Completed,2023-08-11T10:00:00.000Z,E112605,Finance,Sydney,10,Contract,M641578,External,137956,3,0,Joint,XYZ_HRIS,2023-09-22
HR2023_E112605,Offer Extended,2023-08-17T09:00:00.000Z,E112605,Finance,Sydney,10,Contract,M641578,External,137956,3,0,Joint,XYZ_HRIS,2023-09-22
HR2023_E112605,Offer Accepted,2023-09-04T11:00:00.000Z,E112605,Finance,Sydney,10,Contract,M641578,External,137956,3,0,XYZ,XYZ_HRIS,2023-09-22
HR2023_E112605,Onboarding Started,2023-09-22T14:00:00.000Z,E112605,Finance,Sydney,10,Contract,M641578,External,137956,3,0,XYZ,XYZ_HRIS,2023-09-22
HR2023_E112605,Equipment Assigned,2023-09-26T17:00:00.000Z,E112605,Finance,Sydney,10,Contract,M641578,External,137956,3,0,Customer,Customer_System,2023-09-22
HR2023_E112605,Probation Completed,2023-12-21T14:00:00.000Z,E112605,Finance,Sydney,10,Contract,M641578,External,137956,3,0.25,Joint,XYZ_HRIS,2023-09-22
HR2023_E112605,Training Completed,2024-02-12T14:00:00.000Z,E112605,Finance,Sydney,10,Contract,M641578,External,137956,3,0.39,XYZ,XYZ_HRIS,2023-09-22
HR2023_E112605,Leave Requested,2024-04-10T14:00:00.000Z,E112605,Finance,Sydney,10,Contract,M641578,External,137956,3,0.55,XYZ,XYZ_HRIS,2023-09-22
HR2023_E112605,Leave Approved,2024-04-11T11:00:00.000Z,E112605,Finance,Sydney,10,Contract,M641578,External,137956,3,0.55,Customer,Customer_System,2023-09-22
HR2023_E112605,Leave Requested,2024-04-30T14:00:00.000Z,E112605,Finance,Sydney,10,Contract,M641578,External,137956,3,0.61,XYZ,XYZ_HRIS,2023-09-22
HR2023_E112605,Leave Approved,2024-04-30T16:00:00.000Z,E112605,Finance,Sydney,10,Contract,M641578,External,137956,3,0.61,Customer,Customer_System,2023-09-22
HR2023_E112605,Training Completed,2024-07-31T14:00:00.000Z,E112605,Finance,Sydney,10,Contract,M641578,External,137956,3,0.86,XYZ,XYZ_HRIS,2023-09-22
HR2023_E112605,Performance Review,2024-09-02T15:00:00.000Z,E112605,Finance,Sydney,10,Contract,M641578,External,137956,3,0.95,Customer,Customer_System,2023-09-22
HR2023_E112605,Training Completed,2024-12-18T14:00:00.000Z,E112605,Finance,Sydney,10,Contract,M641578,External,137956,3,1.24,XYZ,XYZ_HRIS,2023-09-22
HR2023_E112605,Leave Requested,2025-01-19T14:00:00.000Z,E112605,Finance,Sydney,10,Contract,M641578,External,137956,3,1.33,XYZ,XYZ_HRIS,2023-09-22
HR2023_E112605,Leave Approved,2025-01-20T14:00:00.000Z,E112605,Finance,Sydney,10,Contract,M641578,External,137956,3,1.33,Customer,Customer_System,2023-09-22
HR2023_E112605,Leave Requested,2025-01-30T14:00:00.000Z,E112605,Finance,Sydney,10,Contract,M641578,External,137956,3,1.36,XYZ,XYZ_HRIS,2023-09-22
HR2023_E112605,Leave Approved,2025-01-31T10:00:00.000Z,E112605,Finance,Sydney,10,Contract,M641578,External,137956,3,1.36,Customer,Customer_System,2023-09-22
HR2023_E112605,Leave Requested,2025-04-08T14:00:00.000Z,E112605,Finance,Sydney,10,Contract,M641578,External,137956,3,1.54,XYZ,XYZ_HRIS,2023-09-22
HR2023_E112605,Leave Approved,2025-04-08T16:00:00.000Z,E112605,Finance,Sydney,10,Contract,M641578,External,137956,3,1.54,Customer,Customer_System,2023-09-22
HR2023_E112605,Leave Requested,2025-05-25T14:00:00.000Z,E112605,Finance,Sydney,10,Contract,M641578,External,137956,3,1.67,XYZ,XYZ_HRIS,2023-09-22
HR2023_E112605,Leave Approved,2025-05-26T14:00:00.000Z,E112605,Finance,Sydney,10,Contract,M641578,External,137956,3,1.68,Customer,Customer_System,2023-09-22
HR2023_E112605,Leave Requested,2025-06-02T14:00:00.000Z,E112605,Finance,Sydney,10,Contract,M641578,External,137956,3,1.69,XYZ,XYZ_HRIS,2023-09-22
HR2023_E112605,Leave Approved,2025-06-03T13:00:00.000Z,E112605,Finance,Sydney,10,Contract,M641578,External,137956,3,1.69,Customer,Customer_System,2023-09-22
HR2023_E112758,Job Posted,2023-07-08T10:36:27.613Z,E112758,Sales,New York,5,Part-time,M285467,External,74354,,0,XYZ,XYZ_HRIS,
HR2023_E112758,Application Received,2023-11-02T16:00:00.000Z,E112758,Sales,New York,5,Part-time,M285467,External,74354,,0,XYZ,XYZ_HRIS,
HR2023_E112758,Application Rejected,2023-11-07T09:00:00.000Z,E112758,Sales,New York,5,Part-time,M285467,External,74354,,0,XYZ,XYZ_HRIS,
HR2023_E112837,Job Posted,2023-07-01T10:36:27.613Z,E112837,Engineering,Singapore,1,Contract,M872864,External,165135,,0,XYZ,XYZ_HRIS,
HR2023_E112837,Application Received,2023-07-11T13:00:00.000Z,E112837,Engineering,Singapore,1,Contract,M872864,External,165135,,0,XYZ,XYZ_HRIS,
HR2023_E112837,Application Rejected,2023-07-12T14:00:00.000Z,E112837,Engineering,Singapore,1,Contract,M872864,External,165135,,0,XYZ,XYZ_HRIS,
HR2023_E113655,Job Posted,2023-07-27T10:36:27.613Z,E113655,Operations,Berlin,1,Part-time,M855240,External,84519,,0,XYZ,XYZ_HRIS,
HR2023_E113655,Application Received,2024-02-26T11:00:00.000Z,E113655,Operations,Berlin,1,Part-time,M855240,External,84519,,0,XYZ,XYZ_HRIS,
HR2023_E113655,Application Rejected,2024-02-27T15:00:00.000Z,E113655,Operations,Berlin,1,Part-time,M855240,External,84519,,0,XYZ,XYZ_HRIS,
HR2023_E114072,Job Posted,2023-08-29T10:36:27.613Z,E114072,Operations,,8,Contract,M968727,Internal,191116,,0,XYZ,XYZ_HRIS,
HR2023_E114072,Application Received,2023-09-05T17:00:00.000Z,E114072,Operations,,8,Contract,M968727,Internal,191116,,0,XYZ,XYZ_HRIS,
HR2023_E114072,Application Rejected,2023-09-08T15:00:00.000Z,E114072,Operations,,8,Contract,M968727,Internal,191116,,0,XYZ,XYZ_HRIS,
HR2023_E114598,Job Posted,2023-09-20T10:36:27.613Z,E114598,Engineering,London,3,Full-time,M444148,Internal,75113,,0,XYZ,XYZ_HRIS,2023-11-21
HR2023_E114598,Application Received,2023-10-03T14:00:00.000Z,E114598,Engineering,London,3,Full-time,M444148,Internal,75113,,0,XYZ,XYZ_HRIS,2023-11-21
HR2023_E114598,Interview Completed,2023-10-13T14:00:00.000Z,E114598,Engineering,London,3,Full-time,M444148,Internal,75113,,0,Joint,XYZ_HRIS,2023-11-21
HR2023_E114598,Offer Extended,2023-10-25T12:00:00.000Z,E114598,Engineering,London,3,Full-time,M444148,Internal,75113,,0,Joint,XYZ_HRIS,2023-11-21
HR2023_E114598,Offer Accepted,2023-10-30T15:00:00.000Z,E114598,Engineering,London,3,Full-time,M444148,Internal,75113,,0,XYZ,XYZ_HRIS,2023-11-21
HR2023_E114598,Onboarding Started,2023-11-21T13:00:00.000Z,E114598,Engineering,London,3,Full-time,M444148,Internal,75113,,0,XYZ,XYZ_HRIS,2023-11-21
HR2023_E114598,Equipment Assigned,2023-11-28T16:00:00.000Z,E114598,Engineering,London,3,Full-time,M444148,Internal,75113,,0,Customer,Customer_System,2023-11-21
HR2023_E114598,Probation Completed,2024-02-19T13:00:00.000Z,E114598,Engineering,London,3,Full-time,M444148,Internal,75113,,0.25,Joint,XYZ_HRIS,2023-11-21
HR2023_E114598,Probation Failed,2024-02-24T13:00:00.000Z,E114598,Engineering,London,3,Full-time,M444148,Internal,75113,,0.26,Joint,XYZ_HRIS,2023-11-21
HR2023_E114778,Job Posted,2023-07-01T10:36:27.613Z,E114778,Finance,New York,10,Part-time,M601797,Agency,160100,,0,XYZ,XYZ_HRIS,
HR2023_E114778,Application Received,2024-01-26T17:00:00.000Z,E114778,Finance,New York,10,Part-time,M601797,Agency,160100,,0,XYZ,XYZ_HRIS,
HR2023_E114778,Application Rejected,2024-02-01T09:00:00.000Z,E114778,Finance,New York,10,Part-time,M601797,Agency,160100,,0,XYZ,XYZ_HRIS,
HR2023_E114888,Job Posted,2023-08-24T10:36:27.613Z,E114888,Sales,Berlin,1,Part-time,M481389,External,130011,,0,XYZ,XYZ_HRIS,
HR2023_E114888,Application Received,2023-08-29T15:00:00.000Z,E114888,Sales,Berlin,1,Part-time,M481389,External,130011,,0,XYZ,XYZ_HRIS,
HR2023_E114888,Application Rejected,2023-09-01T11:00:00.000Z,E114888,Sales,Berlin,1,Part-time,M481389,External,130011,,0,XYZ,XYZ_HRIS,
HR2023_E114901,Job Posted,2023-10-31T10:36:27.613Z,E114901,Marketing,Sydney,2,Part-time,M121695,Internal,74046,,0,XYZ,XYZ_HRIS,
HR2023_E114901,Application Received,2023-11-09T12:00:00.000Z,E114901,Marketing,Sydney,2,Part-time,M121695,Internal,74046,,0,XYZ,XYZ_HRIS,
HR2023_E114901,Application Rejected,2023-11-13T17:00:00.000Z,E114901,Marketing,Sydney,2,Part-time,M121695,Internal,74046,,0,XYZ,XYZ_HRIS,
HR2023_E115017,Job Posted,2023-08-26T10:36:27.613Z,E115017,Engineering,New York,4,Full-time,M112281,Agency,166837,,0,XYZ,XYZ_HRIS,
HR2023_E115017,Application Received,2023-09-18T14:00:00.000Z,E115017,Engineering,New York,4,Full-time,M112281,Agency,166837,,0,XYZ,XYZ_HRIS,
HR2023_E115017,Application Rejected,2023-09-20T13:00:00.000Z,E115017,Engineering,New York,4,Full-time,M112281,Agency,166837,,0,XYZ,XYZ_HRIS,
HR2023_E115808,Job Posted,2023-09-05T10:36:27.613Z,E115808,Sales,New York,4,Full-time,M732923,External,182756,,0,XYZ,XYZ_HRIS,
HR2023_E115808,Application Received,2024-05-03T13:00:00.000Z,E115808,Sales,New York,4,Full-time,M732923,External,182756,,0,XYZ,XYZ_HRIS,
HR2023_E115808,Application Rejected,2024-05-08T11:00:00.000Z,E115808,Sales,New York,4,Full-time,M732923,External,182756,,0,XYZ,XYZ_HRIS,
HR2023_E116268,Job Posted,2023-06-03T10:36:27.613Z,E116268,HR,London,6,Part-time,M376615,Internal,72589,,0,XYZ,XYZ_HRIS,
HR2023_E116268,Application Received,2023-07-06T16:00:00.000Z,E116268,HR,London,6,Part-time,M376615,Internal,72589,,0,XYZ,XYZ_HRIS,
HR2023_E116268,Application Rejected,2023-07-10T16:00:00.000Z,E116268,HR,London,6,Part-time,M376615,Internal,72589,,0,XYZ,XYZ_HRIS,
HR2023_E116423,Job Posted,2023-11-07T10:36:27.613Z,E116423,Sales,New York,2,Full-time,M544903,Referral,120591,,0,XYZ,XYZ_HRIS,
HR2023_E116423,Application Received,2023-12-07T09:00:00.000Z,E116423,Sales,New York,2,Full-time,M544903,Referral,120591,,0,XYZ,XYZ_HRIS,
HR2023_E116423,Application Rejected,2023-12-08T11:00:00.000Z,E116423,Sales,New York,2,Full-time,M544903,Referral,120591,,0,XYZ,XYZ_HRIS,
HR2023_E116701,Job Posted,2023-07-27T10:36:27.613Z,E116701,Sales,London,10,Part-time,M664400,External,144325,,0,XYZ,XYZ_HRIS,
HR2023_E116701,Application Received,2024-02-20T10:00:00.000Z,E116701,Sales,London,10,Part-time,M664400,External,144325,,0,XYZ,XYZ_HRIS,
HR2023_E116701,Application Rejected,2024-02-22T14:00:00.000Z,E116701,Sales,London,10,Part-time,M664400,External,144325,,0,XYZ,XYZ_HRIS,
HR2023_E116814,Job Posted,2023-08-28T10:36:27.613Z,E116814,Engineering,London,6,Full-time,M482904,Internal,58613,,0,XYZ,XYZ_HRIS,
HR2023_E116814,Application Received,2024-01-23T11:00:00.000Z,E116814,Engineering,London,6,Full-time,M482904,Internal,58613,,0,XYZ,XYZ_HRIS,
HR2023_E116814,Application Rejected,2024-01-24T13:00:00.000Z,E116814,Engineering,London,6,Full-time,M482904,Internal,58613,,0,XYZ,XYZ_HRIS,
HR2023_E116836,Job Posted,2023-08-31T10:36:27.613Z,E116836,Operations,Singapore,3,Contract,M907151,Internal,49225,,0,XYZ,XYZ_HRIS,
HR2023_E116836,Application Received,2023-09-08T11:00:00.000Z,E116836,Operations,Singapore,3,Contract,M907151,Internal,49225,,0,XYZ,XYZ_HRIS,
HR2023_E116836,Application Rejected,2023-09-13T09:00:00.000Z,E116836,Operations,Singapore,3,Contract,M907151,Internal,49225,,0,XYZ,XYZ_HRIS,
HR2023_E117255,Job Posted,2023-07-13T10:36:27.613Z,E117255,Marketing,New York,10,Full-time,M463519,Agency,156287,,0,XYZ,XYZ_HRIS,
HR2023_E117255,Application Received,2023-08-15T16:00:00.000Z,E117255,Marketing,New York,10,Full-time,M463519,Agency,156287,,0,XYZ,XYZ_HRIS,
HR2023_E117255,Application Rejected,2023-08-18T10:00:00.000Z,E117255,Marketing,New York,10,Full-time,M463519,Agency,156287,,0,XYZ,XYZ_HRIS,
HR2023_E117768,Job Posted,2023-09-28T10:36:27.613Z,E117768,Sales,London,2,Part-time,M536508,Internal,133775,,0,XYZ,XYZ_HRIS,
HR2023_E117768,Application Received,2023-10-16T14:00:00.000Z,E117768,Sales,London,2,Part-time,M536508,Internal,133775,,0,XYZ,XYZ_HRIS,
HR2023_E117768,Application Rejected,2023-10-18T14:00:00.000Z,E117768,Sales,London,2,Part-time,M536508,Internal,133775,,0,XYZ,XYZ_HRIS,
HR2023_E118264,Job Posted,2023-10-05T10:36:27.613Z,E118264,Sales,Singapore,9,Full-time,M621345,Internal,102639,,0,XYZ,XYZ_HRIS,
HR2023_E118264,Application Received,2023-10-25T09:00:00.000Z,E118264,Sales,Singapore,9,Full-time,M621345,Internal,102639,,0,XYZ,XYZ_HRIS,
HR2023_E118264,Application Rejected,2023-10-26T11:00:00.000Z,E118264,Sales,Singapore,9,Full-time,M621345,Internal,102639,,0,XYZ,XYZ_HRIS,
HR2023_E119011,Job Posted,2023-07-20T10:36:27.613Z,E119011,HR,Singapore,6,Contract,M968167,Internal,56689,,0,XYZ,XYZ_HRIS,
HR2023_E119011,Application Received,2023-12-14T14:00:00.000Z,E119011,HR,Singapore,6,Contract,M968167,Internal,56689,,0,XYZ,XYZ_HRIS,
HR2023_E119011,Application Rejected,2023-12-19T13:00:00.000Z,E119011,HR,Singapore,6,Contract,M968167,Internal,56689,,0,XYZ,XYZ_HRIS,
HR2023_E120217,Job Posted,2023-10-08T10:36:27.613Z,E120217,Operations,Singapore,3,Part-time,M541304,Agency,137636,,0,XYZ,XYZ_HRIS,
HR2023_E120217,Application Received,2023-10-23T12:00:00.000Z,E120217,Operations,Singapore,3,Part-time,M541304,Agency,137636,,0,XYZ,XYZ_HRIS,
HR2023_E120217,Application Rejected,2023-10-24T17:00:00.000Z,E120217,Operations,Singapore,3,Part-time,M541304,Agency,137636,,0,XYZ,XYZ_HRIS,
HR2023_E120301,Job Posted,2023-06-14T10:36:27.613Z,E120301,Finance,Berlin,7,Part-time,M388025,External,180043,,0,XYZ,XYZ_HRIS,
HR2023_E120301,Application Received,2023-07-07T14:00:00.000Z,E120301,Finance,Berlin,7,Part-time,M388025,External,180043,,0,XYZ,XYZ_HRIS,
HR2023_E120301,Application Rejected,2023-07-11T10:00:00.000Z,E120301,Finance,Berlin,7,Part-time,M388025,External,180043,,0,XYZ,XYZ_HRIS,
HR2023_E121431,Job Posted,2023-07-15T10:36:27.613Z,E121431,,Sydney,9,Contract,M599185,Referral,173807,,0,XYZ,XYZ_HRIS,
HR2023_E121431,Application Received,2023-08-08T16:00:00.000Z,E121431,,Sydney,9,Contract,M599185,Referral,173807,,0,XYZ,XYZ_HRIS,
HR2023_E121431,Application Rejected,2023-08-10T17:00:00.000Z,E121431,,Sydney,9,Contract,M599185,Referral,173807,,0,XYZ,XYZ_HRIS,
HR2023_E122841,Job Posted,2023-07-10T10:36:27.613Z,E122841,Sales,Berlin,10,Part-time,M282181,External,191765,,0,XYZ,XYZ_HRIS,
HR2023_E122841,Application Received,2023-08-02T09:00:00.000Z,E122841,Sales,Berlin,10,Part-time,M282181,External,191765,,0,XYZ,XYZ_HRIS,
HR2023_E122841,Application Rejected,2023-08-03T15:00:00.000Z,E122841,Sales,Berlin,10,Part-time,M282181,External,191765,,0,XYZ,XYZ_HRIS,
HR2023_E123637,Job Posted,2023-09-08T10:36:27.613Z,E123637,Engineering,Singapore,5,Part-time,M265531,Referral,59602,,0,XYZ,XYZ_HRIS,
HR2023_E123637,Application Received,2023-09-28T10:00:00.000Z,E123637,Engineering,Singapore,5,Part-time,M265531,Referral,59602,,0,XYZ,XYZ_HRIS,
HR2023_E123637,Application Rejected,2023-09-29T11:00:00.000Z,E123637,Engineering,Singapore,5,Part-time,M265531,Referral,59602,,0,XYZ,XYZ_HRIS,
HR2023_E123853,Job Posted,2023-07-29T10:36:27.613Z,E123853,HR,London,9,Full-time,M648684,Referral,183864,5,0,XYZ,XYZ_HRIS,2024-04-23
HR2023_E123853,Application Received,2024-02-20T11:00:00.000Z,E123853,HR,London,9,Full-time,M648684,Referral,183864,5,0,XYZ,XYZ_HRIS,2024-04-23
HR2023_E123853,Interview Completed,2024-03-29T15:00:00.000Z,E123853,HR,London,9,Full-time,M648684,Referral,183864,5,0,Joint,XYZ_HRIS,2024-04-23
HR2023_E123853,Offer Extended,2024-04-05T11:00:00.000Z,E123853,HR,London,9,Full-time,M648684,Referral,183864,5,0,Joint,XYZ_HRIS,2024-04-23
HR2023_E123853,Offer Accepted,2024-04-10T14:00:00.000Z,E123853,HR,London,9,Full-time,M648684,Referral,183864,5,0,XYZ,XYZ_HRIS,2024-04-23
HR2023_E123853,Onboarding Started,2024-04-23T14:00:00.000Z,E123853,HR,London,9,Full-time,M648684,Referral,183864,5,0,XYZ,XYZ_HRIS,2024-04-23
HR2023_E123853,Equipment Assigned,2024-05-03T16:00:00.000Z,E123853,HR,London,9,Full-time,M648684,Referral,183864,5,0,Customer,Customer_System,2024-04-23
HR2023_E123853,Leave Requested,2024-06-12T14:00:00.000Z,E123853,HR,London,9,Full-time,M648684,Referral,183864,5,0.14,XYZ,XYZ_HRIS,2024-04-23
HR2023_E123853,Leave Approved,2024-06-13T10:00:00.000Z,E123853,HR,London,9,Full-time,M648684,Referral,183864,5,0.14,Customer,Customer_System,2024-04-23
HR2023_E123853,Probation Completed,2024-07-22T14:00:00.000Z,E123853,HR,London,9,Full-time,M648684,Referral,183864,5,0.25,Joint,XYZ_HRIS,2024-04-23
HR2023_E123853,Leave Requested,2024-08-26T14:00:00.000Z,E123853,HR,London,9,Full-time,M648684,Referral,183864,5,0.34,XYZ,XYZ_HRIS,2024-04-23
HR2023_E123853,Leave Approved,2024-08-27T13:00:00.000Z,E123853,HR,London,9,Full-time,M648684,Referral,183864,5,0.34,Customer,Customer_System,2024-04-23
HR2023_E123853,Training Completed,2024-09-10T14:00:00.000Z,E123853,HR,London,9,Full-time,M648684,Referral,183864,5,0.38,XYZ,XYZ_HRIS,2024-04-23
HR2023_E123853,Leave Requested,2024-11-09T14:00:00.000Z,E123853,HR,London,9,Full-time,M648684,Referral,183864,5,0.55,XYZ,XYZ_HRIS,2024-04-23
HR2023_E123853,Leave Approved,2024-11-11T12:00:00.000Z,E123853,HR,London,9,Full-time,M648684,Referral,183864,5,0.55,Customer,Customer_System,2024-04-23
HR2023_E123853,Leave Requested,2025-03-06T14:00:00.000Z,E123853,HR,London,9,Full-time,M648684,Referral,183864,5,0.87,XYZ,XYZ_HRIS,2024-04-23
HR2023_E123853,Leave Approved,2025-03-06T15:00:00.000Z,E123853,HR,London,9,Full-time,M648684,Referral,183864,5,0.87,Customer,Customer_System,2024-04-23
HR2023_E123853,Training Completed,2025-03-27T14:00:00.000Z,E123853,HR,London,9,Full-time,M648684,Referral,183864,5,0.93,XYZ,XYZ_HRIS,2024-04-23
HR2023_E123853,Performance Review,2025-06-12T09:00:00.000Z,E123853,HR,London,9,Full-time,M648684,Referral,183864,5,1.13,Customer,Customer_System,2024-04-23
HR2023_E124318,Job Posted,2023-06-24T10:36:27.613Z,E124318,Engineering,Berlin,3,Part-time,M377356,External,50359,,0,XYZ,XYZ_HRIS,
HR2023_E124318,Application Received,2023-07-03T09:00:00.000Z,E124318,Engineering,Berlin,3,Part-time,M377356,External,50359,,0,XYZ,XYZ_HRIS,
HR2023_E124318,Application Rejected,2023-07-04T12:00:00.000Z,E124318,Engineering,Berlin,3,Part-time,M377356,External,50359,,0,XYZ,XYZ_HRIS,
HR2023_E124371,Job Posted,2023-08-24T10:36:27.613Z,E124371,Operations,Singapore,8,Contract,M170411,Agency,91704,,0,XYZ,XYZ_HRIS,
HR2023_E124371,Application Received,2024-05-14T16:00:00.000Z,E124371,Operations,Singapore,8,Contract,M170411,Agency,91704,,0,XYZ,XYZ_HRIS,
HR2023_E124371,Application Rejected,2024-05-17T09:00:00.000Z,E124371,Operations,Singapore,8,Contract,M170411,Agency,91704,,0,XYZ,XYZ_HRIS,
HR2023_E124991,Job Posted,2023-10-07T10:36:27.613Z,E124991,Finance,New York,6,Contract,M507695,Referral,170446,,0,XYZ,XYZ_HRIS,
HR2023_E124991,Application Received,2023-10-12T16:00:00.000Z,E124991,Finance,New York,6,Contract,M507695,Referral,170446,,0,XYZ,XYZ_HRIS,
HR2023_E124991,Application Rejected,2023-10-16T15:00:00.000Z,E124991,Finance,New York,6,Contract,M507695,Referral,170446,,0,XYZ,XYZ_HRIS,
HR2023_E125225,Job Posted,2023-09-20T10:36:27.613Z,E125225,Operations,Singapore,7,Part-time,M204158,External,114803,,0,XYZ,XYZ_HRIS,2024-01-05
HR2023_E125225,Application Received,2023-10-20T09:00:00.000Z,E125225,Operations,Singapore,7,Part-time,M204158,External,114803,,0,XYZ,XYZ_HRIS,2024-01-05
HR2023_E125225,Interview Completed,2023-11-01T13:00:00.000Z,E125225,Operations,Singapore,7,Part-time,M204158,External,114803,,0,Joint,XYZ_HRIS,2024-01-05
HR2023_E125225,Offer Extended,2023-12-12T11:00:00.000Z,E125225,Operations,Singapore,7,Part-time,M204158,External,114803,,0,Joint,XYZ_HRIS,2024-01-05
HR2023_E125225,Offer Accepted,2023-12-18T11:00:00.000Z,E125225,Operations,Singapore,7,Part-time,M204158,External,114803,,0,XYZ,XYZ_HRIS,2024-01-05
HR2023_E125225,Onboarding Started,2024-01-05T17:00:00.000Z,E125225,Operations,Singapore,7,Part-time,M204158,External,114803,,0,XYZ,XYZ_HRIS,2024-01-05
HR2023_E125225,Equipment Assigned,2024-01-09T15:00:00.000Z,E125225,Operations,Singapore,7,Part-time,M204158,External,114803,,0,Customer,Customer_System,2024-01-05
