CaseId,ActivityName,ActivityTime,VendorID
AP971728,Payment Executed,2024-01-28T13:44:17.336243,V809
AP971728,Payment Confirmed,2024-01-28T14:19:06.599444,V809
AP971728,Invoice Posted,2024-01-28T16:12:38.264028,V809
AP971728,Document Archived,2024-01-28T17:17:14.568635,V809
AP400814,Invoice Received,2024-01-27T23:38:46.021526,V949
AP400814,Invoice Scanned,2024-01-28T00:24:05.896687,V949
AP400814,Invoice Validation,2024-01-28T01:31:32.825837,V949
AP400814,Three-Way Match,2024-01-28T08:44:23.814399,V949
AP400814,Quantity Variance Check,2024-01-28T11:28:52.820596,V949
AP400814,Tax Calculation,2024-01-28T12:34:03.839936,V949
AP400814,Approval Requested,2024-01-28T12:58:20.189930,V949
AP400814,Manager Approval,2024-01-29T06:23:51.837579,V949
AP400814,Vendor Master Data Review,2024-01-29T08:07:58.914807,V949
AP400814,Payment Terms Verification,2024-01-29T09:24:10.838104,V949
AP400814,GL Account Assignment,2024-01-29T11:13:21.836893,V949
AP400814,Cost Center Assignment,2024-01-29T13:34:46.915864,V949
AP400814,Payment Block Release,2024-01-29T14:11:28.835545,V949
AP400814,Payment Scheduled,2024-01-29T16:46:55.251889,V949
AP400814,Payment Executed,2024-01-30T14:13:04.764467,V949
AP400814,Payment Confirmed,2024-01-30T15:19:01.188657,V949
AP400814,Invoice Posted,2024-01-30T17:08:00.839906,V949
AP400814,Document Archived,2024-01-30T17:42:38.825209,V949
AP829168,Invoice Received,2024-01-29T07:51:50.415279,V590
AP829168,Invoice Scanned,2024-01-29T08:56:37.818084,V590
AP829168,Invoice Validation,2024-01-29T10:15:27.999902,V590
AP829168,Three-Way Match,2024-01-29T17:52:21.169017,V590
AP829168,Tax Calculation,2024-01-29T19:26:11.499618,V590
AP829168,Approval Requested,2024-01-29T19:55:33.660840,V590
AP829168,Manager Approval,2024-01-30T21:50:27.452218,V590
AP829168,Finance Approval,2024-02-01T04:38:53.333874,V590
AP829168,Vendor Master Data Review,2024-02-01T06:58:09.431686,V590
AP829168,Payment Terms Verification,2024-02-01T08:36:36.510675,V590
AP829168,GL Account Assignment,2024-02-01T10:30:05.987707,V590
AP829168,Cost Center Assignment,2024-02-01T11:21:05.006772,V590
AP829168,Payment Block Release,2024-02-01T12:09:33.086142,V590
AP829168,Payment Scheduled,2024-02-01T19:25:27.022823,V590
AP829168,Payment Executed,2024-02-02T13:12:29.957699,V590
AP829168,Payment Confirmed,2024-02-02T14:03:44.235445,V590
AP829168,Invoice Posted,2024-02-02T16:27:39.191336,V590
AP829168,Document Archived,2024-02-02T17:30:49.321426,V590
AP812413,Invoice Received,2024-01-30T15:00:16.306371,V263
AP812413,Invoice Scanned,2024-01-30T15:45:10.784354,V263
AP812413,Invoice Validation,2024-01-30T19:13:33.292803,V263
AP812413,Three-Way Match,2024-01-31T00:07:09.105682,V263
AP812413,Quantity Variance Check,2024-01-31T03:08:36.345703,V263
AP812413,Tax Calculation,2024-01-31T04:39:28.945911,V263
AP812413,Approval Requested,2024-01-31T05:23:15.768296,V263
AP812413,Manager Approval,2024-02-01T01:23:00.223523,V263
AP812413,Vendor Master Data Review,2024-02-01T02:43:09.969342,V263
AP812413,Payment Terms Verification,2024-02-01T04:15:40.271021,V263
AP812413,GL Account Assignment,2024-02-01T06:18:58.024249,V263
AP812413,Cost Center Assignment,2024-02-01T08:14:08.653582,V263
AP812413,Payment Block Release,2024-02-01T08:46:19.425960,V263
AP812413,Payment Scheduled,2024-02-01T15:59:27.701530,V263
AP812413,Payment Executed,2024-02-01T21:55:04.832154,V263
AP812413,Payment Confirmed,2024-02-02T00:02:18.130676,V263
AP812413,Invoice Posted,2024-02-02T01:49:43.677839,V263
AP812413,Document Archived,2024-02-02T02:09:32.600327,V263
AP680933,Invoice Received,2024-01-30T23:20:09.643847,V686
AP680933,Invoice Scanned,2024-01-31T00:02:45.435303,V686
AP680933,Invoice Validation,2024-01-31T05:15:52.554690,V686
AP680933,Three-Way Match,2024-01-31T12:08:40.201806,V686
AP680933,Price Variance Check,2024-01-31T15:52:45.858911,V686
AP680933,Tax Calculation,2024-01-31T17:35:24.529988,V686
AP680933,Approval Requested,2024-01-31T18:38:54.335378,V686
AP680933,Manager Approval,2024-02-01T21:48:20.085862,V686
AP680933,Vendor Master Data Review,2024-02-01T22:24:00.454560,V686
AP680933,Payment Terms Verification,2024-02-01T23:13:58.524505,V686
AP680933,GL Account Assignment,2024-02-02T00:40:17.138426,V686
AP680933,Cost Center Assignment,2024-02-02T02:34:56.474024,V686
AP680933,Payment Block Release,2024-02-02T03:15:31.686422,V686
AP680933,Payment Scheduled,2024-02-02T09:30:22.562063,V686
AP680933,Payment Executed,2024-02-03T09:06:54.008033,V686
AP680933,Payment Confirmed,2024-02-03T11:05:30.935266,V686
AP680933,Invoice Posted,2024-02-03T12:54:59.321259,V686
AP680933,Document Archived,2024-02-03T13:16:36.059756,V686
AP536822,Invoice Received,2024-02-01T04:13:20.209516,V732
AP536822,Invoice Scanned,2024-02-01T04:49:48.514794,V732
AP536822,Invoice Validation,2024-02-01T08:51:48.617987,V732
AP536822,Three-Way Match,2024-02-01T10:56:26.837870,V732
AP536822,Quantity Variance Check,2024-02-01T12:50:59.218735,V732
AP536822,Tax Calculation,2024-02-01T14:00:31.079431,V732
AP536822,Approval Requested,2024-02-01T15:10:51.955614,V732
AP536822,Manager Approval,2024-02-02T02:37:24.805272,V732
AP536822,Vendor Master Data Review,2024-02-02T03:49:13.769717,V732
AP536822,Payment Terms Verification,2024-02-02T04:28:14.422465,V732
AP536822,GL Account Assignment,2024-02-02T05:52:42.331257,V732
AP536822,Cost Center Assignment,2024-02-02T06:38:08.797564,V732
AP536822,Payment Block Release,2024-02-02T07:13:29.507936,V732
AP536822,Payment Scheduled,2024-02-02T12:49:09.373434,V732
AP536822,Payment Executed,2024-02-02T18:36:12.832412,V732
AP536822,Payment Confirmed,2024-02-02T20:30:15.075578,V732
AP536822,Invoice Posted,2024-02-02T21:08:10.628666,V732
AP536822,Document Archived,2024-02-02T21:56:29.271680,V732
AP377319,Invoice Received,2024-02-02T06:42:07.214026,V844
AP377319,Invoice Scanned,2024-02-02T07:03:23.768299,V844
AP377319,Invoice Validation,2024-02-02T09:11:37.622267,V844
AP377319,Three-Way Match,2024-02-02T14:53:19.810853,V844
AP377319,Quantity Variance Check,2024-02-02T17:09:33.378242,V844
AP377319,Tax Calculation,2024-02-02T18:40:43.172358,V844
AP377319,Approval Requested,2024-02-02T19:13:05.505182,V844
AP377319,Manager Approval,2024-02-03T05:49:29.143832,V844
AP377319,Finance Approval,2024-02-05T05:28:01.609257,V844
AP377319,Vendor Master Data Review,2024-02-05T06:28:18.180687,V844
AP377319,Payment Terms Verification,2024-02-05T08:34:58.571982,V844
AP377319,GL Account Assignment,2024-02-05T10:31:36.970556,V844
AP377319,Cost Center Assignment,2024-02-05T12:02:45.538308,V844
AP377319,Payment Block Release,2024-02-05T12:50:40.249416,V844
AP377319,Payment Scheduled,2024-02-05T16:52:56.041266,V844
AP377319,Payment Executed,2024-02-06T07:00:35.912888,V844
AP377319,Payment Confirmed,2024-02-06T08:48:35.314477,V844
AP377319,Invoice Posted,2024-02-06T10:55:33.563465,V844
AP377319,Document Archived,2024-02-06T11:20:24.685370,V844
AP912233,Invoice Received,2024-02-03T07:07:46.413485,V961
AP912233,Invoice Scanned,2024-02-03T07:56:12.750499,V961
AP912233,Invoice Validation,2024-02-03T10:24:33.415167,V961
AP912233,Three-Way Match,2024-02-03T13:30:31.174153,V961
AP912233,Quantity Variance Check,2024-02-03T15:56:38.609880,V961
AP912233,Tax Calculation,2024-02-03T17:40:17.042150,V961
AP912233,Approval Requested,2024-02-03T18:45:37.254940,V961
AP912233,Manager Approval,2024-02-04T19:42:11.148685,V961
AP912233,Vendor Master Data Review,2024-02-04T21:15:23.567289,V961
AP912233,Payment Terms Verification,2024-02-04T23:07:58.834140,V961
AP912233,GL Account Assignment,2024-02-05T00:43:43.201555,V961
AP912233,Cost Center Assignment,2024-02-05T01:57:19.059688,V961
AP912233,Payment Block Release,2024-02-05T02:56:28.309062,V961
AP912233,Payment Scheduled,2024-02-05T08:19:29.176183,V961
AP912233,Payment Executed,2024-02-06T11:29:47.146975,V961
AP912233,Payment Confirmed,2024-02-06T13:01:06.657428,V961
AP912233,Invoice Posted,2024-02-06T14:08:42.354710,V961
AP912233,Document Archived,2024-02-06T14:28:06.360447,V961
AP787836,Invoice Received,2024-02-05T04:47:48.020941,V362
AP787836,Invoice Scanned,2024-02-05T05:07:52.253456,V362
AP787836,Invoice Validation,2024-02-05T06:10:45.195024,V362
AP787836,Three-Way Match,2024-02-05T08:01:21.026147,V362
AP787836,Price Variance Check,2024-02-05T08:54:32.507737,V362
AP787836,Tax Calculation,2024-02-05T09:50:32.262645,V362
AP787836,Approval Requested,2024-02-05T10:40:37.599299,V362
AP787836,Manager Approval,2024-02-06T00:15:10.155792,V362
AP787836,Vendor Master Data Review,2024-02-06T01:25:27.024286,V362
AP787836,Payment Terms Verification,2024-02-06T01:58:28.511015,V362
AP787836,GL Account Assignment,2024-02-06T02:55:30.180876,V362
AP787836,Cost Center Assignment,2024-02-06T03:58:00.516986,V362
AP787836,Payment Block Release,2024-02-06T04:25:38.096397,V362
AP787836,Payment Scheduled,2024-02-06T06:14:20.407765,V362
AP787836,Payment Executed,2024-02-06T12:21:21.457351,V362
AP787836,Payment Confirmed,2024-02-06T12:54:14.904387,V362
AP787836,Invoice Posted,2024-02-06T14:05:18.289717,V362
AP787836,Document Archived,2024-02-06T14:32:16.098436,V362
AP628705,Invoice Received,2024-02-06T07:17:52.381416,V579
AP628705,Invoice Scanned,2024-02-06T08:18:45.771885,V579
AP628705,Invoice Validation,2024-02-06T09:28:54.940064,V579
AP628705,Three-Way Match,2024-02-06T14:25:37.840580,V579
AP628705,Quantity Variance Check,2024-02-06T17:03:24.494827,V579
AP628705,Tax Calculation,2024-02-06T18:11:59.489159,V579
AP628705,Approval Requested,2024-02-06T19:22:21.725014,V579
AP628705,Manager Approval,2024-02-06T21:49:58.262405,V579
AP628705,Vendor Master Data Review,2024-02-06T22:50:23.274217,V579
AP628705,Payment Terms Verification,2024-02-07T00:18:55.432082,V579
AP628705,GL Account Assignment,2024-02-07T01:24:34.408358,V579
AP628705,Cost Center Assignment,2024-02-07T02:21:47.172869,V579
AP628705,Payment Block Release,2024-02-07T03:34:50.697364,V579
AP628705,Payment Scheduled,2024-02-07T11:48:46.890799,V579
AP628705,Payment Executed,2024-02-07T23:45:40.368207,V579
AP628705,Payment Confirmed,2024-02-08T01:27:27.474921,V579
AP628705,Invoice Posted,2024-02-08T03:37:43.762535,V579
AP628705,Document Archived,2024-02-08T04:47:01.314593,V579
AP925618,Invoice Received,2024-02-07T20:30:56.065665,V183
AP925618,Invoice Scanned,2024-02-07T21:18:28.866150,V183
AP925618,Invoice Validation,2024-02-08T00:34:29.433453,V183
AP925618,Three-Way Match,2024-02-08T03:36:35.646659,V183
AP925618,Quantity Variance Check,2024-02-08T06:10:31.130831,V183
AP925618,Tax Calculation,2024-02-08T07:59:00.030009,V183
AP925618,Approval Requested,2024-02-08T08:19:13.780584,V183
AP925618,Manager Approval,2024-02-08T23:36:06.543917,V183
AP925618,Vendor Master Data Review,2024-02-09T00:04:55.767137,V183
AP925618,Payment Terms Verification,2024-02-09T00:46:04.054624,V183
AP925618,GL Account Assignment,2024-02-09T02:20:38.044128,V183
AP925618,Cost Center Assignment,2024-02-09T04:32:35.822403,V183
AP925618,Payment Block Release,2024-02-09T04:56:56.536251,V183
AP925618,Payment Scheduled,2024-02-09T11:20:04.730347,V183
AP925618,Payment Executed,2024-02-10T00:37:20.325491,V183
AP925618,Payment Confirmed,2024-02-10T02:24:21.868396,V183
AP925618,Invoice Posted,2024-02-10T04:38:37.954255,V183
AP925618,Document Archived,2024-02-10T05:24:09.104414,V183
AP333507,Invoice Received,2024-02-09T19:17:43.337315,V954
AP333507,Invoice Scanned,2024-02-09T20:03:50.115897,V954
AP333507,Invoice Validation,2024-02-09T23:11:00.747211,V954
AP333507,Three-Way Match,2024-02-10T02:49:44.340122,V954
AP333507,Tax Calculation,2024-02-10T03:34:51.959044,V954
AP333507,Approval Requested,2024-02-10T04:31:55.952128,V954
AP333507,Manager Approval,2024-02-10T10:01:22.587140,V954
AP333507,Finance Approval,2024-02-11T18:47:22.243388,V954
AP333507,Vendor Master Data Review,2024-02-11T20:20:14.462976,V954
AP333507,Payment Terms Verification,2024-02-11T21:17:00.301632,V954
AP333507,GL Account Assignment,2024-02-11T22:26:00.240074,V954
AP333507,Cost Center Assignment,2024-02-11T23:54:53.898902,V954
AP333507,Payment Block Release,2024-02-12T00:36:54.917372,V954
AP333507,Payment Scheduled,2024-02-12T03:39:29.060687,V954
AP333507,Payment Executed,2024-02-12T11:54:36.585062,V954
AP333507,Payment Confirmed,2024-02-12T14:01:45.448466,V954
AP333507,Invoice Posted,2024-02-12T15:10:05.137645,V954
AP333507,Document Archived,2024-02-12T16:11:23.344757,V954
AP256466,Invoice Received,2024-02-11T10:17:32.419231,V407
AP256466,Invoice Scanned,2024-02-11T11:06:31.122726,V407
AP256466,Invoice Validation,2024-02-11T15:05:34.427081,V407
AP256466,Three-Way Match,2024-02-11T21:05:54.876140,V407
AP256466,Price Variance Check,2024-02-11T22:24:28.766413,V407
AP256466,Tax Calculation,2024-02-12T00:33:10.216031,V407
AP256466,Approval Requested,2024-02-12T01:14:52.954066,V407
AP256466,Manager Approval,2024-02-12T18:45:40.740384,V407
AP256466,Vendor Master Data Review,2024-02-12T19:37:31.605577,V407
AP256466,Payment Terms Verification,2024-02-12T20:57:09.688373,V407
AP256466,GL Account Assignment,2024-02-12T22:08:05.439821,V407
AP256466,Cost Center Assignment,2024-02-13T00:23:34.165848,V407
AP256466,Payment Block Release,2024-02-13T01:23:02.666072,V407
AP256466,Payment Scheduled,2024-02-13T06:20:43.696048,V407
AP256466,Payment Executed,2024-02-13T23:02:41.003734,V407
AP256466,Payment Confirmed,2024-02-14T00:16:19.152005,V407
AP256466,Invoice Posted,2024-02-14T01:32:23.385074,V407
AP256466,Document Archived,2024-02-14T02:30:49.626678,V407
AP534037,Invoice Received,2024-02-13T03:14:37.686745,V146
AP534037,Invoice Scanned,2024-02-13T03:52:17.342735,V146
AP534037,Invoice Validation,2024-02-13T06:11:56.087868,V146
AP534037,Three-Way Match,2024-02-13T10:59:07.048701,V146
AP534037,Quantity Variance Check,2024-02-13T13:57:40.459611,V146
AP534037,Tax Calculation,2024-02-13T16:25:40.898811,V146
AP534037,Approval Requested,2024-02-13T17:04:16.164446,V146
AP534037,Manager Approval,2024-02-14T00:32:42.255836,V146
AP534037,Vendor Master Data Review,2024-02-14T02:50:00.312710,V146
AP534037,Payment Terms Verification,2024-02-14T03:24:27.152500,V146
AP534037,GL Account Assignment,2024-02-14T05:51:49.425590,V146
AP534037,Cost Center Assignment,2024-02-14T07:23:23.838945,V146
AP534037,Payment Block Release,2024-02-14T08:08:33.149640,V146
AP534037,Payment Scheduled,2024-02-14T13:28:09.695325,V146
AP534037,Payment Executed,2024-02-15T08:56:03.007660,V146
AP534037,Payment Confirmed,2024-02-15T09:33:31.360901,V146
AP534037,Invoice Posted,2024-02-15T10:58:18.251104,V146
AP534037,Document Archived,2024-02-15T11:19:36.034393,V146
AP212214,Invoice Received,2024-02-14T12:11:32.919094,V198
AP212214,Invoice Scanned,2024-02-14T12:38:21.521718,V198
AP212214,Invoice Validation,2024-02-14T14:13:14.832428,V198
AP212214,Three-Way Match,2024-02-14T17:41:05.093661,V198
AP212214,Price Variance Check,2024-02-14T20:04:19.714953,V198
AP212214,Tax Calculation,2024-02-14T21:21:59.736422,V198
AP212214,Approval Requested,2024-02-14T21:56:11.677576,V198
AP212214,Manager Approval,2024-02-15T13:38:52.903031,V198
AP212214,Vendor Master Data Review,2024-02-15T15:07:32.954930,V198
AP212214,Payment Terms Verification,2024-02-15T17:34:40.254131,V198
AP212214,GL Account Assignment,2024-02-15T18:38:11.364214,V198
AP212214,Cost Center Assignment,2024-02-15T19:57:40.196111,V198
AP212214,Payment Block Release,2024-02-15T20:42:47.267247,V198
AP212214,Payment Scheduled,2024-02-16T02:18:49.236231,V198
AP212214,Payment Executed,2024-02-16T06:25:34.476312,V198
AP212214,Payment Confirmed,2024-02-16T08:32:08.648397,V198
AP212214,Invoice Posted,2024-02-16T09:35:12.417730,V198
AP212214,Document Archived,2024-02-16T10:36:45.627448,V198
AP928897,Invoice Received,2024-02-15T15:44:31.247748,V805
AP928897,Invoice Scanned,2024-02-15T16:03:11.799873,V805
AP928897,Invoice Validation,2024-02-15T18:30:59.531427,V805
AP928897,Approval Requested,2024-02-15T19:11:04.989073,V805
AP928897,Manager Approval,2024-02-16T05:44:09.583248,V805
AP928897,Vendor Master Data Review,2024-02-16T07:04:25.432324,V805
AP928897,Payment Terms Verification,2024-02-16T08:51:09.549829,V805
AP928897,GL Account Assignment,2024-02-16T10:36:38.278755,V805
AP928897,Cost Center Assignment,2024-02-16T11:12:04.327487,V805
AP928897,Payment Block Release,2024-02-16T12:04:32.394827,V805
AP928897,Payment Scheduled,2024-02-16T14:24:15.434129,V805
AP928897,Payment Executed,2024-02-17T01:35:16.974193,V805
AP928897,Payment Confirmed,2024-02-17T02:25:46.788591,V805
AP928897,Invoice Posted,2024-02-17T03:25:16.075195,V805
AP928897,Document Archived,2024-02-17T03:47:12.141148,V805
AP506637,Invoice Received,2024-02-16T07:55:05.790647,V897
AP506637,Invoice Scanned,2024-02-16T08:55:48.784610,V897
AP506637,Invoice Validation,2024-02-16T10:45:46.597878,V897
AP506637,Three-Way Match,2024-02-16T14:02:29.298713,V897
AP506637,Quantity Variance Check,2024-02-16T15:52:19.404787,V897
AP506637,Tax Calculation,2024-02-16T16:39:38.356479,V897
AP506637,Approval Requested,2024-02-16T17:16:16.782870,V897
AP506637,Manager Approval,2024-02-17T03:32:10.156663,V897
AP506637,Vendor Master Data Review,2024-02-17T05:08:25.474958,V897
AP506637,Payment Terms Verification,2024-02-17T06:16:08.291210,V897
AP506637,GL Account Assignment,2024-02-17T07:56:41.404832,V897
AP506637,Cost Center Assignment,2024-02-17T09:38:09.229591,V897
AP506637,Payment Block Release,2024-02-17T10:47:30.612244,V897
AP506637,Payment Scheduled,2024-02-17T16:56:21.805081,V897
AP506637,Payment Executed,2024-02-18T01:20:57.073453,V897
AP506637,Payment Confirmed,2024-02-18T02:16:13.213584,V897
AP506637,Invoice Posted,2024-02-18T03:41:02.461711,V897
AP506637,Document Archived,2024-02-18T04:27:59.944346,V897
AP405482,Invoice Received,2024-02-17T08:22:34.416590,V951
AP405482,Invoice Scanned,2024-02-17T08:55:58.540151,V951
AP405482,Invoice Validation,2024-02-17T10:46:06.730559,V951
AP405482,Approval Requested,2024-02-17T11:28:00.797120,V951
AP405482,Manager Approval,2024-02-17T23:30:44.511606,V951
AP405482,Vendor Master Data Review,2024-02-18T01:32:13.786044,V951
AP405482,Payment Terms Verification,2024-02-18T03:07:42.622620,V951
AP405482,GL Account Assignment,2024-02-18T04:30:21.654920,V951
AP405482,Cost Center Assignment,2024-02-18T06:15:49.246956,V951
AP405482,Payment Block Release,2024-02-18T06:51:53.666188,V951
AP405482,Payment Scheduled,2024-02-18T12:41:10.385062,V951
AP405482,Payment Executed,2024-02-19T11:21:07.201846,V951
AP405482,Payment Confirmed,2024-02-19T12:14:38.042622,V951
AP405482,Invoice Posted,2024-02-19T13:39:21.350039,V951
AP405482,Document Archived,2024-02-19T14:15:30.499639,V951
AP125755,Invoice Received,2024-02-18T12:30:54.132303,V594
AP125755,Invoice Scanned,2024-02-18T12:54:41.403842,V594
AP125755,Invoice Validation,2024-02-18T14:48:45.315249,V594
AP125755,Three-Way Match,2024-02-18T18:42:24.490137,V594
AP125755,Quantity Variance Check,2024-02-18T20:55:37.024880,V594
AP125755,Tax Calculation,2024-02-18T22:22:41.288923,V594
AP125755,Approval Requested,2024-02-18T23:09:58.541295,V594
AP125755,Manager Approval,2024-02-19T20:23:23.702870,V594
AP125755,Finance Approval,2024-02-20T07:42:01.168855,V594
AP125755,Vendor Master Data Review,2024-02-20T08:30:57.269963,V594
